Url,Brand,WatchName,Price,DetailInfo,Category,Image,WatchDescription,UniqId,ScrapedAt
https://www.thewatchpages.com/watches/ikepod-horopod-h020-petra/,Ikepod,"Ikepod

Horopod H020 Petra","$3,490","[{'Date Added': 'October 9, 2024'}, {'Case Material': 'Titanium'}, {'Case Back': 'Open'}, {'Dial Color': 'Salmon'}, {'Strap Material': 'Titanium'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Water Resistance': 'N/A'}, {'Functions': 'Hours, Minutes, Central Seconds'}]","Home,Brands,Ikepod","https://cdn.thewatchpages.com/app/uploads/2024/10/08195119/ikepod-horopod-h020-petra-2117531302.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/10/08195132/ikepod-horopod-h020-petra-2117531302-1.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/10/08195147/ikepod-horopod-h020-petra-2117531302-2.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/10/08195200/ikepod-horopod-h020-petra-2117531302-3.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/10/08195214/ikepod-horopod-h020-petra-2117531302-4.jpeg","Ikepod is a renowned watch brand that has been pushing the boundaries of watch design since its inception in 1994. Founded by industrial designer Marc Newson and Oliver Ike, Ikepod watches are a true embodiment of innovative and avant-garde design. The brand’s most iconic model, the Hemipode, is widely recognized as a masterpiece of watch design, with its distinctive 44mm monocoque case, integrated rubber strap, and perfectly symmetrical dial. While Newson is no longer involved with the brand, the new owners have remained faithful to Ikepod’s design philosophy, offering beautifully designed watches with a distinctive insider cachet at a new price point. As an authorized retailer of Ikepod watches, we guarantee the authenticity of our timepieces, which are sourced directly from the manufacturer and come with a full two-year manufacturer’s warranty. With their distinctive designs and commitment to innovation, Ikepod watches are a wise choice for anyone seeking something truly unique. Your Ikepod order is shipped with DHL or FedEx. Once your order has been processed and prepared for shipment, you will receive an order confirmation. Your Ikepod watch will be delivered within 5 to 10 business days after that. Most of the Ikepod timepieces are shipped on a “Delivery Duty Paid” (DDP) basis, meaning the purchase price includes transportation, customs duties, and VAT, ensuring a hassle-free delivery with no hidden costs. However, in some countries, additional local taxes and fees may apply, for which the recipient, as the importer of record, is responsible. If you have any further inquiries or require assistance, please don’t hesitate to reach out to us at [email protected]. See our Shipping policy for more information.
 If you’re not thoroughly satisfied with your order, you can return the Ikepod products purchased on The Watch Pages within 14 days of the purchase date, provided they meet the following conditions: Products must be in original, unused condition with all tags, stickers, accessories, and documentation intact, including the original Ikepod box and delivery package. Returns will not be accepted if the product shows signs of wear or has been altered. Note that we cannot refund any bank charges or currency conversion fees. The responsibility for arranging and covering the cost of return postage rests with you. We strongly advise using a fully tracked service for the return, as the responsibility for the package remains with you until it reaches our facility. To initiate a return, email us at [email protected] with your order number and reason for the return. See our Returns and Refunds policy for more information.
",49cff468-998b-5cc5-9aff-5fbc98779611,21/10/2024 17:09:52
https://www.thewatchpages.com/watches/tag-heuer-monaco-split-seconds-chronograph-cbw2182fc8339/,TAG Heuer,"TAG Heuer

Monaco Split-Seconds Chronograph","$155,765","[{'Reference': 'CBW2182.FC8339'}, {'Date Added': 'April 23, 2024'}, {'Case Material': 'Titanium'}, {'Case Size': '41mm'}, {'Case Back': 'Open'}, {'Dial Color': 'Blue'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Leather'}, {'Strap Color': 'Blue'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Caliber': 'TH81-00'}, {'Power Reserve': '65 hours'}, {'Water Resistance': '3 ATM / 30 meters'}, {'Functions': 'Hours, Minutes, Chronograph, Small Seconds'}]","Home,Brands,TAG Heuer","https://cdn.thewatchpages.com/app/uploads/2024/04/23190108/tag-heuer-monaco-split-seconds-chronograph-cbw2182fc8339.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/23190121/tag-heuer-monaco-split-seconds-chronograph-cbw2182fc8339-1.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/23190134/tag-heuer-monaco-split-seconds-chronograph-cbw2182fc8339-2.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/23190146/tag-heuer-monaco-split-seconds-chronograph-cbw2182fc8339-3.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/23190159/tag-heuer-monaco-split-seconds-chronograph-cbw2182fc8339-4.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/23190212/tag-heuer-monaco-split-seconds-chronograph-cbw2182fc8339-5.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/23190224/tag-heuer-monaco-split-seconds-chronograph-cbw2182fc8339-6.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/23190235/tag-heuer-monaco-split-seconds-chronograph-cbw2182fc8339-7.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/23190247/tag-heuer-monaco-split-seconds-chronograph-cbw2182fc8339-8.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/23190258/tag-heuer-monaco-split-seconds-chronograph-cbw2182fc8339-9.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/23190310/tag-heuer-monaco-split-seconds-chronograph-cbw2182fc8339-10.jpeg",,8fb5d388-10c9-5ec9-9cdf-18dc954f1266,21/10/2024 17:09:52
https://www.thewatchpages.com/watches/chronoswiss-regulator-classic-date-ch-8733-bksire-kitzbuhel/,Chronoswiss,"Chronoswiss

Regulator Classic Date","$4,731","[{'Reference': 'CH-8733-BKSIRE-Kitzbühel'}, {'Date Added': 'December 8, 2019'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '41mm'}, {'Case Back': 'Open'}, {'Dial Color': 'Black, Silver'}, {'Strap Material': 'Leather'}, {'Strap Color': 'Black'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Caliber': 'C.292'}, {'Power Reserve': '38 hours'}, {'Water Resistance': '10 ATM / 100 meters'}, {'Functions': 'Hours, Minutes, Date, Small Seconds, Regulator'}]","Home,Brands,Chronoswiss",https://cdn.thewatchpages.com/app/uploads/2019/05/13222241/chronoswiss-regulator-classic-date-ch-8733-bksire-kitzbuehel.jpg,,4f9ec983-f81a-5454-a88d-4208f4364471,21/10/2024 17:09:52
https://www.thewatchpages.com/watches/chronoswiss-flying-regulator-night-and-day-ch-8763-bkre/,Chronoswiss,"Chronoswiss

Flying Regulator Night and Day","$8,481","[{'Reference': 'CH-8763-BKRE'}, {'Date Added': 'December 8, 2019'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '41mm'}, {'Case Back': 'Open'}, {'Dial Color': 'Black'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Alligator'}, {'Strap Color': 'Black'}, {'Buckle Type': 'Pin'}, {'Movement': 'Automatic'}, {'Caliber': 'C. 296'}, {'Power Reserve': '42 hours'}, {'Water Resistance': '10 ATM / 100 meters'}, {'Functions': 'Hours, Minutes, Date, Day/Night Indicator, Small Seconds'}]","Home,Brands,Chronoswiss",https://cdn.thewatchpages.com/app/uploads/2019/02/13223253/chronoswiss-flying-regulator-night-and-day-ch-8763-bkre.jpg,,5bb13689-67e8-50ad-bb51-2d915a282743,21/10/2024 17:09:53
https://www.thewatchpages.com/watches/moritz-grossmann-hamatic-rose-gold-mg-002302/,Moritz Grossmann,"Moritz Grossmann

Hamatic Rose Gold","$70,959","[{'Reference': 'MG-002302'}, {'Date Added': 'March 25, 2022'}, {'Case Material': 'Rose Gold'}, {'Case Size': '41mm'}, {'Case Back': 'Open'}, {'Dial Color': 'White'}, {'Dial Finish': 'Opaline'}, {'Strap Material': 'Alligator'}, {'Strap Color': 'Brown'}, {'Buckle Type': 'Pin'}, {'Movement': 'Manual'}, {'Caliber': '106.0'}, {'Power Reserve': '72 hours'}, {'Water Resistance': 'N/A'}, {'Functions': 'Hours, Minutes, Small Seconds'}]","Home,Brands,Moritz Grossmann","https://cdn.thewatchpages.com/app/uploads/2022/03/25161918/moritz-grossmann-hamatic-mg-002302.jpg, https://cdn.thewatchpages.com/app/uploads/2022/03/25161937/moritz-grossmann-hamatic-mg-002302-1.jpg, https://cdn.thewatchpages.com/app/uploads/2022/03/25162000/moritz-grossmann-hamatic-mg-002302-2.jpg, https://cdn.thewatchpages.com/app/uploads/2022/03/25162024/moritz-grossmann-hamatic-mg-002302-3.jpg",,7923afa9-4424-5109-b938-5a1b75bde7ca,21/10/2024 17:09:53
https://www.thewatchpages.com/watches/carl-f-bucherer-manero-autodate-love-0010922087311/,Carl F. Bucherer,"Carl F. Bucherer

Manero AutoDate LOVE","$7,615","[{'Reference': '00.10922.08.73.11'}, {'Date Added': 'September 2, 2020'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '35.5mm'}, {'Case Back': 'Open'}, {'Dial Color': 'White'}, {'Strap Material': 'Leather'}, {'Strap Color': 'Purple'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Caliber': 'CFB 1971'}, {'Power Reserve': '42 hours'}, {'Setting': '62 diamonds'}, {'Water Resistance': '3 ATM / 30 meters'}, {'Functions': 'Hours, Minutes, Date, Small Seconds'}]","Home,Brands,Carl F. Bucherer","https://cdn.thewatchpages.com/app/uploads/2020/09/13211846/carl-f-bucherer-manero-autodate-love-0010922087311.jpg, https://cdn.thewatchpages.com/app/uploads/2020/09/13211845/carl-f-bucherer-manero-autodate-love-0010922087311-1.jpg, https://cdn.thewatchpages.com/app/uploads/2020/09/13211845/carl-f-bucherer-manero-autodate-love-0010922087311-2.jpg, https://cdn.thewatchpages.com/app/uploads/2020/09/13211845/carl-f-bucherer-manero-autodate-love-0010922087311-3.jpg, https://cdn.thewatchpages.com/app/uploads/2020/09/13211844/carl-f-bucherer-manero-autodate-love-0010922087311-4.jpg",,c546e2c6-92d9-5dd0-a18b-4aea6adae42c,21/10/2024 17:09:53
https://www.thewatchpages.com/watches/maurice-lacroix-pontos-day-date-41-pt6358-ss001-333-2/,Maurice Lacroix,"Maurice Lacroix

Pontos Day Date 41","$2,192","[{'Reference': 'PT6358-SS001-333-2'}, {'Date Added': 'March 13, 2023'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '41mm'}, {'Case Back': 'Open'}, {'Dial Color': 'Gray'}, {'Dial Finish': 'Sunray'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Leather'}, {'Strap Color': 'Black, Interchangeable'}, {'Buckle Type': 'Pin'}, {'Movement': 'Automatic'}, {'Caliber': 'ML143'}, {'Power Reserve': '38 hours'}, {'Water Resistance': '10 ATM / 100 meters'}, {'Functions': 'Hours, Minutes, Central Seconds, Date, Day of the Week Indicator'}]","Home,Brands,Maurice Lacroix",https://cdn.thewatchpages.com/app/uploads/2023/03/21173411/maurice-lacroix-pontos-day-date-pt6358-ss001-333-2.jpeg,,5eb707ad-922b-5454-b00c-7dbb9cd431ff,21/10/2024 17:09:53
https://www.thewatchpages.com/watches/code41-day41-40mm-steel-d41-40-inst-21-rub-r41-bk-dep2-in/,CODE41,"CODE41

DAY41 40mm Steel","$2,550","[{'Reference': 'D41-40-IN.ST-21-RUB-R41-BK-DEP2-IN'}, {'Date Added': 'November 26, 2020'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '40mm'}, {'Case Back': 'Open'}, {'Dial Color': 'Silver'}, {'Dial Finish': 'Skeletonized'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Rubber'}, {'Strap Color': 'Black, Interchangeable'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Caliber': 'STP6-15'}, {'Power Reserve': '44 hours'}, {'Water Resistance': '10 ATM / 100 meters'}, {'Functions': 'Hours, Minutes, Central Seconds'}]","Home,Brands,CODE41",https://cdn.thewatchpages.com/app/uploads/2024/01/19123209/code41-day41-40mm-steel-d41-40-inst-21-rub-r41-bk-dep2-in.jpeg,"The CODE41 DAY41 watch is a remarkable example of design evolution and inclusivity in the world of haute horlogerie. Originally meant for women, its appeal soon grew, attracting male audiences and resulting in a true unisex offering. This timepiece stands out in the market of mid-size mechanical watches due to its robust, traditionally masculine features presented in sizes that typically don’t showcase such intricate designs. Available in 37mm and 40mm, the DAY41 caters to diverse preferences, offering five color options for the smaller size and three for the larger one. Each model is water-resistant up to 100 meters, blending functionality with style. At the core of the watch is the STP6-15 movement, a testament to precision and performance. Equipped with 26 jewels and operating at a 4Hz frequency, it ensures a smooth seconds hand sweep and boasts a 44-hour power reserve with automatic winding. Rigorous testing in five different positions guarantees the movement’s accuracy, maintaining a performance range of -0/+15 seconds per day. At the core of CODE41 is the principle of Total Transparency on Origin (TTO). They believe in revealing the precise origins of their watch components to their customers, maintaining an unwavering commitment to quality and aesthetics. Each DAY41 watch comes with a two-year international warranty, backed by a promise of efficient and prompt resolution of any technical issues. The DAY41 by CODE41 is a symbol of innovation, inclusivity, and precision. Its unique journey from a women-focused design to a unisex marvel, coupled with its mechanical excellence and commitment to customer satisfaction, makes it a standout choice.",4dc70d57-d63a-51cb-95d3-fdd404caec95,21/10/2024 17:09:53
https://www.thewatchpages.com/watches/hublot-big-bang-unico-orange-ceramic-441cu5910rx/,Hublot,"Hublot

Big Bang Unico Orange Ceramic","$29,600","[{'Reference': '441.CU.5910.RX'}, {'Date Added': 'April 22, 2024'}, {'Case Material': 'Ceramic'}, {'Bezel Material': 'Ceramic'}, {'Case Size': '42mm'}, {'Case Back': 'Open'}, {'Dial Color': 'Orange'}, {'Dial Finish': 'Skeletonized'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Rubber'}, {'Strap Color': 'Interchangeable, Orange'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Caliber': 'MHUB1280'}, {'Power Reserve': '72 hours'}, {'Water Resistance': '10 ATM / 100 meters'}, {'Functions': 'Hours, Minutes, Chronograph, Date, Small Seconds'}]","Home,Brands,Hublot","https://cdn.thewatchpages.com/app/uploads/2024/04/23014814/hublot-big-bang-unico-orange-ceramic-441cu5910rx-scaled.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/23014829/hublot-big-bang-unico-orange-ceramic-441cu5910rx-1.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/23014843/hublot-big-bang-unico-orange-ceramic-441cu5910rx-2-scaled.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/23014858/hublot-big-bang-unico-orange-ceramic-441cu5910rx-3-scaled.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/23014910/hublot-big-bang-unico-orange-ceramic-441cu5910rx-4.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/23014923/hublot-big-bang-unico-orange-ceramic-441cu5910rx-5.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/23014937/hublot-big-bang-unico-orange-ceramic-441cu5910rx-6-scaled.jpeg",,4f50d9bd-9d6e-5768-b42c-7e4d3ccabca0,21/10/2024 17:09:54
https://www.thewatchpages.com/watches/tutima-glashutte-mara-safarri-chronograph-6451-53/,Tutima Glashütte,"Tutima Glashütte

Mara Safarri Chronograph","$5,308","[{'Reference': '6451-53'}, {'Date Added': 'September 4, 2024'}, {'Case Material': 'Titanium'}, {'Case Size': '46.5mm'}, {'Case Back': 'Closed'}, {'Dial Color': 'Green'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Rubber'}, {'Strap Color': 'Green'}, {'Buckle Type': 'Pin'}, {'Movement': 'Automatic'}, {'Caliber': 'Tutima 310'}, {'Power Reserve': '62 hours'}, {'Water Resistance': '30 ATM / 300 meters'}, {'Functions': 'Hours, Minutes, Chronograph, Date, In support of the Mara Elephant Project'}]","Home,Brands,Tutima Glashütte","https://cdn.thewatchpages.com/app/uploads/2024/09/04212511/tutima-glashuette-mara-safarri-chronograph-6451-53.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/09/04212521/tutima-glashuette-mara-safarri-chronograph-6451-53-1.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/09/04212532/tutima-glashuette-mara-safarri-chronograph-6451-53-2.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/09/04212543/tutima-glashuette-mara-safarri-chronograph-6451-53-3.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/09/04212554/tutima-glashuette-mara-safarri-chronograph-6451-53-4.jpeg","The Mara Safari Chronograph by Tutima Glashütte not only offers rugged performance but also supports a meaningful cause: the Mara Elephant Project, which works to protect elephants in the Serengeti/Maasai Mara ecosystem. This limited edition watch (only 250 pieces available) is built for adventure and designed with a safari-green dial, topped by a 2.5-mm thick, anti-reflective sapphire crystal. The watch is constructed with lightweight, durable titanium, features a soft rubber strap, and is pressure-tested to withstand 30 atmospheres. Equipped with Super-LumiNova-coated hands and markers, it ensures readability even in low light. The chronograph is powered by the reliable Calibre T310 movement, offering a 62-hour power reserve and automatic winding. In addition to its robust design, the Mara Safari Chronograph reflects the brand’s dedication to conservation. Derived from the Latin word tutus (meaning secure), Tutima is committed to protecting our global heritage. A portion of proceeds from each Mara Safari watch goes towards the Mara Elephant Project, which trains rangers, gathers data on elephant populations, and combats poaching. Inspired by the Goss family, whose history is intertwined with elephant conservation, Tutima’s partnership with the project reflects a deep commitment to safeguarding elephants and their habitats.",99b17060-1fe7-5345-9e32-327e24d00c5c,21/10/2024 17:09:54
https://www.thewatchpages.com/watches/panerai-submersible-marina-militare-carbotech-pam02979/,Panerai,"Panerai

Submersible Marina Militare Carbotech","$20,884","[{'Reference': 'PAM02979'}, {'Date Added': 'January 24, 2023'}, {'Case Material': 'Carbon'}, {'Case Size': '47mm'}, {'Case Back': 'Closed'}, {'Dial Color': 'Black'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Rubber'}, {'Strap Color': 'Black'}, {'Buckle Type': 'Pin'}, {'Movement': 'Automatic'}, {'Caliber': 'P.9010'}, {'Power Reserve': '72 hours'}, {'Water Resistance': '30 ATM / 300 meters'}, {'Functions': 'Hours, Minutes, Date, Small Seconds'}]","Home,Brands,Panerai",https://cdn.thewatchpages.com/app/uploads/2023/07/19082954/panerai-submersible-marina-militare-carbotech-pam02979-scaled.jpeg,,09627c30-690f-5451-93df-83bb40e74693,21/10/2024 17:09:54
https://www.thewatchpages.com/watches/carl-f-bucherer-heritage-bicompax-annual-lucerne-0010803081222/,Carl F. Bucherer,"Carl F. Bucherer

Heritage BiCompax Annual Lucerne","$9,115","[{'Reference': '00.10803.08.12.22'}, {'Date Added': 'September 20, 2021'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '41mm'}, {'Case Back': 'Closed'}, {'Dial Color': 'Blue, Silver'}, {'Strap Material': 'Stainless Steel'}, {'Strap Color': 'Interchangeable'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Caliber': 'CFB 1972'}, {'Power Reserve': '42 hours'}, {'Water Resistance': '3 ATM / 30 meters'}, {'Functions': 'Hours\nMinutes\nAnnual Calendar\nChronograph\nDate\nMonth Indicator\nSmall Seconds'}]","Home,Brands,Carl F. Bucherer","https://cdn.thewatchpages.com/app/uploads/2021/09/13200411/carl-f-bucherer-heritage-bicompax-annual-lucerne-0010803081222.jpg, https://cdn.thewatchpages.com/app/uploads/2021/09/13200411/carl-f-bucherer-heritage-bicompax-annual-lucerne-0010803081222-1.jpg, https://cdn.thewatchpages.com/app/uploads/2021/09/13200410/carl-f-bucherer-heritage-bicompax-annual-lucerne-0010803081222-2.jpg, https://cdn.thewatchpages.com/app/uploads/2021/09/13200410/carl-f-bucherer-heritage-bicompax-annual-lucerne-0010803081222-3.jpg, https://cdn.thewatchpages.com/app/uploads/2021/09/13200410/carl-f-bucherer-heritage-bicompax-annual-lucerne-0010803081222-4.jpg, https://cdn.thewatchpages.com/app/uploads/2021/09/13200410/carl-f-bucherer-heritage-bicompax-annual-lucerne-0010803081222-5-scaled.jpg, https://cdn.thewatchpages.com/app/uploads/2021/09/13200409/carl-f-bucherer-heritage-bicompax-annual-lucerne-0010803081222-6.jpg, https://cdn.thewatchpages.com/app/uploads/2021/09/13200409/carl-f-bucherer-heritage-bicompax-annual-lucerne-0010803081222-7.jpg, https://cdn.thewatchpages.com/app/uploads/2021/09/13200409/carl-f-bucherer-heritage-bicompax-annual-lucerne-0010803081222-8.jpg, https://cdn.thewatchpages.com/app/uploads/2021/09/13200408/carl-f-bucherer-heritage-bicompax-annual-lucerne-0010803081222-9.jpg",,d275d8b1-cb65-59e5-84d9-b1c6dff5ff3c,21/10/2024 17:09:54
https://www.thewatchpages.com/watches/panerai-submersible-luna-rossa-pam01579/,Panerai,"Panerai

Submersible Luna Rossa","$11,423","[{'Reference': 'PAM01579'}, {'Date Added': 'April 16, 2024'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '42mm'}, {'Case Back': 'Closed'}, {'Dial Color': 'White'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Rubber, Textile'}, {'Strap Color': 'Gray, Interchangeable'}, {'Buckle Type': 'Pin'}, {'Movement': 'Automatic'}, {'Caliber': 'P.900'}, {'Power Reserve': '72 hours'}, {'Water Resistance': '30 ATM / 300 meters'}, {'Functions': 'Hours, Minutes, Date, Small Seconds'}]","Home,Brands,Panerai","https://cdn.thewatchpages.com/app/uploads/2024/04/16201446/panerai-submersible-luna-rossa-pam01579-scaled.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/16201458/panerai-submersible-luna-rossa-pam01579-1-scaled.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/16201510/panerai-submersible-luna-rossa-pam01579-2-scaled.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/16201522/panerai-submersible-luna-rossa-pam01579-3-scaled.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/16201533/panerai-submersible-luna-rossa-pam01579-4.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/16201545/panerai-submersible-luna-rossa-pam01579-5-scaled.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/16201557/panerai-submersible-luna-rossa-pam01579-6-scaled.jpeg","The Submersible Luna Rossa PAM01579 is a new timepiece by Panerai, designed to commemorate their support for the Luna Rossa Prada Pirelli sailing team in the America’s Cup 2024. Unveiled during Milan Design Week, this watch embodies resilience and the spirit of sailing. It features a 42mm brushed steel case with a robust unidirectional rotating steel bezel, enhanced with black matt ceramic for superior scratch resistance. With a water resistance of up to 300 meters, it’s ideal for challenging environments. Powered by the automatic P.900 movement, known for reliability and a 3-day power reserve, it combines functionality with slim proportions. The white-grained matt dial, with Luna Rossa details and luminous markers, ensures readability in all conditions. The Submersible Luna Rossa PAM01579 has an interchangeable strap system, offering both a bi-material strap in gray with red accents and a black rubber option. Additionally, the case back bears the image of a Slow Speed Torpedo, a historical reference to Panerai’s legacy.",fe43ebda-fc64-5f59-ac3f-ecd86f32b1f5,21/10/2024 17:09:54
https://www.thewatchpages.com/watches/richard-mille-rm-67-02-mutaz-essa-bashim/,Richard Mille,"Richard Mille

RM 67-02 Mutaz Essa Bashim","$163,841","[{'Date Added': 'December 16, 2019'}, {'Case Size': '47.25 x 38.70mm'}, {'Case Back': 'Open'}, {'Dial Finish': 'Skeletonized'}, {'Strap Material': 'Felt'}, {'Strap Color': 'White'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Caliber': 'CRMA7'}, {'Power Reserve': '50 hours'}, {'Water Resistance': '3 ATM / 30 meters'}, {'Functions': 'Hours, Minutes'}]","Home,Brands,Richard Mille",https://cdn.thewatchpages.com/app/uploads/2020/01/13215214/richard-mille-rm-67-02-mutaz-essa-bashim.jpg,,c851dde3-1fb3-572f-ba75-faac0e86baf4,21/10/2024 17:09:55
https://www.thewatchpages.com/watches/furlan-marri-nero-sabbia-1072-a/,Furlan Marri,"Furlan Marri

Nero Sabbia",$640,"[{'Reference': '1072-A'}, {'Date Added': 'July 8, 2020'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '38mm'}, {'Case Back': 'Open'}, {'Dial Color': 'Black'}, {'Strap Material': 'Leather'}, {'Strap Color': 'Brown'}, {'Buckle Type': 'Pin'}, {'Movement': 'Quartz'}, {'Caliber': 'Seiko VK64'}, {'Water Resistance': '5 ATM / 50 meters'}, {'Functions': 'Hours, Minutes, Chronograph, Pulsometer'}]","Home,Brands,Furlan Marri","https://cdn.thewatchpages.com/app/uploads/2024/07/25122719/furlan-marri-nero-sabbia-1072-a.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/07/25122731/furlan-marri-nero-sabbia-1072-a-1.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/07/25122743/furlan-marri-nero-sabbia-1072-a-2.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/07/25122754/furlan-marri-nero-sabbia-1072-a-3.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/07/25122804/furlan-marri-nero-sabbia-1072-a-4.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/07/25122815/furlan-marri-nero-sabbia-1072-a-5.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/07/25122826/furlan-marri-nero-sabbia-1072-a-6.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/07/25122838/furlan-marri-nero-sabbia-1072-a-7.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/07/25122849/furlan-marri-nero-sabbia-1072-a-8.jpeg",,21528f34-6ffd-5188-8bb2-eeefd0a179b5,21/10/2024 17:09:55
https://www.thewatchpages.com/watches/carl-f-bucherer-manero-flyback-0010927081301/,Carl F. Bucherer,"Carl F. Bucherer

Manero Flyback","$7,846","[{'Reference': '00.10927.08.13.01'}, {'Date Added': 'September 1, 2022'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '40mm'}, {'Case Back': 'Open'}, {'Dial Color': 'White'}, {'Strap Material': 'Textile'}, {'Strap Color': 'White'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Caliber': 'CFB 1973'}, {'Power Reserve': '56 hours'}, {'Water Resistance': '3 ATM / 30 meters'}, {'Functions': 'Hours, Minutes, Chronograph, Date, Small Seconds'}]","Home,Brands,Carl F. Bucherer","https://cdn.thewatchpages.com/app/uploads/2022/09/16142856/carl-f-bucherer-manero-flyback-0010927081301.jpg, https://cdn.thewatchpages.com/app/uploads/2022/09/16142902/carl-f-bucherer-manero-flyback-0010927081301-1.jpg, https://cdn.thewatchpages.com/app/uploads/2022/09/16142907/carl-f-bucherer-manero-flyback-0010927081301-2.jpg",,30d9465e-3afb-51b6-8ce2-7c29cb23b490,21/10/2024 17:09:55
